calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 0.890000 2360.947948 499.254059 0.756831 1.240485 0.386931 -0.013973 1.333458 0.013922 0.000534 3.752458 -0.067008 0.000000 0.000000 
1 0.900000 2360.947948 499.254059 0.756831 1.250380 0.396277 -0.013973 1.342284 0.013922 0.000540 0.000000 0.000000 0.000000 0.000000 
1 0.910000 2363.678582 501.832972 0.823901 1.340150 0.327783 -0.015463 1.426931 0.015301 0.000546 3.755949 0.067071 0.000000 0.000000 
1 0.920000 2363.678582 501.832972 0.823901 1.348790 0.337116 -0.015463 1.437012 0.015301 0.000552 0.000000 0.000000 0.000000 0.000000 
1 0.930000 2363.678582 501.832972 0.823901 1.357431 0.346449 -0.015463 1.447093 0.015301 0.000558 0.000000 0.000000 0.000000 0.000000 
1 0.940000 2363.678582 501.832972 0.823901 1.366071 0.355782 -0.015463 1.457173 0.015301 0.000564 0.000000 0.000000 0.000000 0.000000 
1 0.950000 2366.227865 504.586532 0.756893 1.459396 0.279555 -0.016916 1.553678 0.016840 0.000570 3.752458 -0.067008 0.000000 0.000000 
1 0.960000 2366.227865 504.586532 0.756893 1.469290 0.288901 -0.016916 1.562505 0.016840 0.000576 0.000000 0.000000 0.000000 0.000000 
1 0.970000 2368.958337 507.165615 0.823964 1.575559 0.204604 -0.018504 1.662271 0.018310 0.000582 3.755949 0.067071 0.000000 0.000000 
1 0.980000 2368.958337 507.165615 0.823964 1.584198 0.213937 -0.018504 1.672352 0.018310 0.000588 0.000000 0.000000 0.000000 0.000000 
1 0.990000 2368.958337 507.165615 0.823964 1.592837 0.223270 -0.018504 1.682434 0.018310 0.000594 0.000000 0.000000 0.000000 0.000000 
1 1.000000 2368.958337 507.165615 0.823964 1.601477 0.232602 -0.018504 1.692516 0.018310 0.000600 0.000000 0.000000 0.000000 0.000000 
1 1.010000 2371.507449 509.919335 0.756956 1.710720 0.140073 -0.020051 1.805699 0.019947 0.000606 3.752458 -0.067008 0.000000 0.000000 
1 1.020000 2371.507449 509.919335 0.756956 1.720613 0.149418 -0.020051 1.814528 0.019947 0.000612 0.000000 0.000000 0.000000 0.000000 
1 1.030000 2374.237761 512.498588 0.824026 1.844437 0.048310 -0.021737 1.930374 0.021508 0.000618 3.755949 0.067071 0.000000 0.000000 
1 1.040000 2374.237761 512.498588 0.824026 1.853076 0.057643 -0.021737 1.940457 0.021508 0.000624 0.000000 0.000000 0.000000 0.000000 
1 1.050000 2374.237761 512.498588 0.824026 1.861714 0.066975 -0.021737 1.950540 0.021508 0.000630 0.000000 0.000000 0.000000 0.000000 
1 1.060000 2374.237761 512.498588 0.824026 1.870352 0.076308 -0.021737 1.960623 0.021508 0.000636 0.000000 0.000000 0.000000 0.000000 
1 1.070000 2376.786701 515.252466 0.757018 1.996502 -0.033533 -0.023376 2.091513 0.023242 0.000642 3.752458 -0.067008 0.000000 0.000000 
1 1.080000 2376.786701 515.252466 0.757018 2.006393 -0.024188 -0.023376 2.100343 0.023242 0.000648 0.000000 0.000000 0.000000 0.000000 
1 1.090000 2379.516852 517.831889 0.824088 2.148829 -0.143116 -0.025162 2.233231 0.024895 0.000654 3.755949 0.067071 0.000000 0.000000 
1 1.100000 2379.516852 517.831889 0.824088 2.157466 -0.133783 -0.025162 2.243315 0.024895 0.000660 0.000000 0.000000 0.000000 0.000000 
1 1.110000 2379.516852 517.831889 0.824088 2.166103 -0.124451 -0.025162 2.253399 0.024895 0.000666 0.000000 0.000000 0.000000 0.000000 
1 1.120000 2382.065620 520.585927 0.757080 2.310108 -0.252570 -0.026877 2.402980 0.026710 0.000672 3.752458 -0.067008 0.000000 0.000000 
1 1.130000 2382.065620 520.585927 0.757080 2.319999 -0.243225 -0.026877 2.411811 0.026710 0.000678 0.000000 0.000000 0.000000 0.000000 
1 1.140000 2384.795610 523.165520 0.824151 2.481973 -0.380855 -0.028745 2.562581 0.028439 0.000684 3.755949 0.067071 0.000000 0.000000 
1 1.150000 2384.795610 523.165520 0.824151 2.490609 -0.371522 -0.028745 2.572666 0.028439 0.000690 0.000000 0.000000 0.000000 0.000000 
1 1.160000 2384.795610 523.165520 0.824151 2.499244 -0.362190 -0.028745 2.582751 0.028439 0.000696 0.000000 0.000000 0.000000 0.000000 
1 1.170000 2384.795610 523.165520 0.824151 2.507880 -0.352857 -0.028745 2.592837 0.028439 0.000702 0.000000 0.000000 0.000000 0.000000 
1 1.180000 2387.344207 525.919716 0.757143 2.670604 -0.500137 -0.030553 2.762009 0.030352 0.000707 3.752458 -0.067008 0.000000 0.000000 
1 1.190000 2387.344207 525.919716 0.757143 2.680493 -0.490792 -0.030553 2.770841 0.030352 0.000713 0.000000 0.000000 0.000000 0.000000 
1 1.200000 2390.074036 528.499480 0.824213 2.863017 -0.648091 -0.032520 2.940414 0.032172 0.000719 3.755949 0.067071 0.000000 0.000000 
1 1.210000 2390.074036 528.499480 0.824213 2.871651 -0.638758 -0.032520 2.950501 0.032172 0.000725 0.000000 0.000000 0.000000 0.000000 
1 1.220000 2390.074036 528.499480 0.824213 2.880286 -0.629426 -0.032520 2.960587 0.032172 0.000731 0.000000 0.000000 0.000000 0.000000 
1 1.230000 2392.622461 531.253835 0.757205 3.062677 -0.796833 -0.034405 3.150334 0.034167 0.000737 3.752458 -0.067008 0.000000 0.000000 
1 1.240000 2392.622461 531.253835 0.757205 3.072566 -0.787487 -0.034405 3.159167 0.034167 0.000743 0.000000 0.000000 0.000000 0.000000 
1 1.250000 2395.352130 533.833769 0.824275 3.276566 -0.965337 -0.036455 3.348383 0.036062 0.000749 3.755949 0.067071 0.000000 0.000000 
1 1.260000 2395.352130 533.833769 0.824275 3.285199 -0.956005 -0.036455 3.358470 0.036062 0.000755 0.000000 0.000000 0.000000 0.000000 
1 1.270000 2395.352130 533.833769 0.824275 3.293833 -0.946672 -0.036455 3.368558 0.036062 0.000761 0.000000 0.000000 0.000000 0.000000 
1 1.280000 2397.900383 536.588282 0.757267 3.496716 -1.135047 -0.038417 3.579735 0.038138 0.000767 3.752458 -0.067008 0.000000 0.000000 
1 1.290000 2397.900383 536.588282 0.757267 3.506603 -1.125701 -0.038417 3.588570 0.038138 0.000773 0.000000 0.000000 0.000000 0.000000 
1 1.300000 2400.629891 539.168386 0.824338 3.732962 -1.324942 -0.040549 3.798227 0.040110 0.000779 3.755949 0.067071 0.000000 0.000000 
1 1.310000 2400.629891 539.168386 0.824338 3.741594 -1.315610 -0.040549 3.808316 0.040110 0.000785 0.000000 0.000000 0.000000 0.000000 
1 1.320000 2400.629891 539.168386 0.824338 3.750227 -1.306278 -0.040549 3.818404 0.040110 0.000791 0.000000 0.000000 0.000000 0.000000 
1 1.330000 2403.177972 541.923059 0.757330 3.974428 -1.516460 -0.042588 4.051867 0.042267 0.000797 3.752458 -0.067008 0.000000 0.000000 
1 1.340000 2403.177972 541.923059 0.757330 3.984314 -1.507114 -0.042588 4.060702 0.042267 0.000803 0.000000 0.000000 0.000000 0.000000 
2 1.340000 2403.177972 541.923059 0.757330 3.984314 -1.507114 -0.042588 4.060702 0.042267 0.000803 0.000000 0.000000 0.000000 -50.000000 
3 1.340000 2403.131756 541.967685 0.758184 1.642188 0.754434 0.000736 1.876960 0.000434 0.000002 0.000000 0.000000 0.000000 0.000000 
1 1.350000 2405.858896 544.550292 0.825255 1.646753 0.764432 0.000732 1.889287 0.000438 0.000008 3.755949 0.067071 0.000000 0.000000 
2 1.350000 2405.858896 544.550292 0.825255 1.646753 0.764432 0.000732 1.889287 0.000438 0.000008 0.000000 0.000000 0.000000 -50.000000 
